transaction_id,sale_date,store_id,customer_id,sku_id,units,net_revenue,discount_amount,cost,channel,campaign_id
T0002169,2025-11-01,ST001,C00190,SKU042,1,34.94,0.0,13.0,Store,
T0002170,2025-11-01,ST008,,SKU019,1,153.18,0.0,55.5,Ecom,CMP020
T0002171,2025-11-01,ST019,C00241,SKU018,1,104.3,12.72,53.0,Ecom,CMP018
T0002172,2025-11-01,ST014,C00151,SKU027,1,50.8,3.06,25.5,Store,
T0002173,2025-11-01,ST020,C00236,SKU026,2,115.92,11.04,46.0,Store,CMP014
T0002174,2025-11-01,ST017,C00242,SKU041,1,26.96,1.26,10.5,Store,
T0002175,2025-11-01,ST001,C00220,SKU024,1,46.22,2.16,18.0,Store,
T0002176,2025-11-01,ST013,C00122,SKU002,1,34.94,0.0,13.0,Ecom,CMP023
T0002177,2025-11-01,ST012,C00268,SKU030,1,91.08,0.0,33.0,Store,
T0002178,2025-11-01,ST003,C00293,SKU036,1,105.98,0.0,48.0,Ecom,
T0002179,2025-11-02,ST012,C00061,SKU022,1,34.32,1.56,13.0,Store,
T0002180,2025-11-02,ST005,C00095,SKU032,2,204.29,0.0,76.0,Ecom,
T0002181,2025-11-02,ST018,C00207,SKU010,3,197.21,11.88,99.0,Store,CMP006
T0002182,2025-11-02,ST016,C00039,SKU022,1,35.88,0.0,13.0,Store,
T0002183,2025-11-02,ST005,C00178,SKU007,1,68.54,0.0,25.5,Ecom,
T0002184,2025-11-02,ST011,C00065,SKU028,1,55.1,6.72,28.0,Store,CMP012
T0002185,2025-11-02,ST001,C00026,SKU046,1,59.06,2.76,23.0,Ecom,CMP023
T0002186,2025-11-02,ST014,C00236,SKU018,1,111.94,0.0,53.0,Ecom,CMP016
T0002187,2025-11-02,ST017,C00168,SKU011,2,190.85,0.0,71.0,Store,CMP003
T0002188,2025-11-02,ST017,C00135,SKU012,2,204.29,0.0,76.0,Store,CMP014
T0002189,2025-11-03,ST018,C00247,SKU050,1,69.7,0.0,33.0,Store,
T0002190,2025-11-03,ST002,,SKU006,1,48.58,0.0,23.0,Ecom,
T0002191,2025-11-03,ST004,,SKU043,1,42.78,0.0,15.5,Store,
T0002192,2025-11-03,ST012,C00226,SKU015,1,114.66,10.92,45.5,Store,CMP002
T0002193,2025-11-03,ST003,C00008,SKU028,1,58.46,3.36,28.0,Ecom,CMP023
T0002194,2025-11-03,ST003,C00160,SKU033,1,89.42,0.0,40.5,Store,
T0002195,2025-11-04,ST005,C00212,SKU037,1,123.62,12.12,50.5,Store,CMP014
T0002196,2025-11-04,ST020,C00242,SKU017,2,266.64,12.12,101.0,Store,
T0002197,2025-11-04,ST020,C00073,SKU047,3,211.14,0.0,76.5,Ecom,
T0002198,2025-11-04,ST003,C00037,SKU014,1,94.94,0.0,43.0,Ecom,CMP012
T0002199,2025-11-04,ST020,C00094,SKU026,1,63.48,0.0,23.0,Store,CMP024
T0002200,2025-11-04,ST009,C00124,SKU034,1,115.58,0.0,43.0,Store,
T0002201,2025-11-05,ST009,C00220,SKU035,1,111.38,10.92,45.5,Ecom,
T0002202,2025-11-05,ST009,C00258,SKU020,1,21.5,0.0,8.0,Store,
T0002203,2025-11-05,ST008,C00153,SKU025,1,56.58,0.0,20.5,Store,
T0002204,2025-11-05,ST002,C00142,SKU029,2,121.51,7.32,61.0,Store,
T0002205,2025-11-05,ST012,C00204,SKU006,1,57.96,5.52,23.0,Store,CMP001
T0002206,2025-11-05,ST018,C00167,SKU022,1,25.9,1.56,13.0,Store,
T0002207,2025-11-06,ST001,C00053,SKU043,2,83.33,0.0,31.0,Ecom,
T0002208,2025-11-06,ST015,C00199,SKU050,1,72.86,0.0,33.0,Store,CMP010
T0002209,2025-11-06,ST015,C00091,SKU044,1,39.74,0.0,18.0,Store,
T0002210,2025-11-06,ST008,C00138,SKU021,1,28.98,0.0,10.5,Ecom,
T0002211,2025-11-06,ST003,C00225,SKU043,2,61.01,7.44,31.0,Ecom,
T0002212,2025-11-06,ST001,C00026,SKU011,1,95.42,0.0,35.5,Ecom,
T0002213,2025-11-07,ST006,C00133,SKU023,1,29.02,3.72,15.5,Store,
T0002214,2025-11-07,ST002,,SKU032,1,80.26,0.0,38.0,Store,
T0002215,2025-11-07,ST018,C00188,SKU004,1,38.02,0.0,18.0,Ecom,
T0002216,2025-11-07,ST002,C00148,SKU001,3,58.97,7.56,31.5,Ecom,CMP010
T0002217,2025-11-07,ST001,C00297,SKU014,1,115.58,0.0,43.0,Ecom,
T0002218,2025-11-07,ST007,,SKU028,1,61.82,0.0,28.0,Store,CMP018
T0002219,2025-11-08,ST020,C00173,SKU007,2,128.52,12.24,51.0,Ecom,
T0002220,2025-11-08,ST012,C00125,SKU023,2,78.12,7.44,31.0,Store,
T0002221,2025-11-08,ST013,,SKU005,1,52.64,2.46,20.5,Store,
T0002222,2025-11-08,ST001,C00281,SKU026,1,56.3,5.52,23.0,Store,
T0002223,2025-11-08,ST009,C00124,SKU003,3,113.83,11.16,46.5,Store,CMP022
T0002224,2025-11-08,ST007,C00148,SKU043,1,34.22,0.0,15.5,Store,
T0002225,2025-11-08,ST013,C00081,SKU032,1,102.14,0.0,38.0,Store,CMP021
T0002226,2025-11-08,ST001,C00195,SKU005,1,55.1,0.0,20.5,Store,
T0002227,2025-11-08,ST004,C00095,SKU030,1,91.08,0.0,33.0,Store,
T0002228,2025-11-08,ST005,C00158,SKU015,1,122.3,0.0,45.5,Ecom,CMP024
T0002229,2025-11-09,ST019,C00216,SKU003,2,68.45,0.0,31.0,Store,
T0002230,2025-11-09,ST018,C00262,SKU036,1,101.38,0.0,48.0,Store,CMP004
T0002231,2025-11-09,ST013,C00070,SKU029,1,81.98,0.0,30.5,Store,
T0002232,2025-11-09,ST015,C00289,SKU022,1,25.58,3.12,13.0,Ecom,
T0002233,2025-11-09,ST006,C00217,SKU006,1,45.82,2.76,23.0,Store,CMP008
T0002234,2025-11-09,ST006,C00073,SKU001,1,22.18,0.0,10.5,Store,
T0002235,2025-11-09,ST015,C00065,SKU030,1,68.9,3.96,33.0,Ecom,CMP012
T0002236,2025-11-09,ST008,C00004,SKU046,1,60.72,2.76,23.0,Store,
T0002237,2025-11-09,ST020,C00035,SKU047,1,64.26,6.12,25.5,Store,
T0002238,2025-11-09,ST016,,SKU047,1,70.38,0.0,25.5,Ecom,
T0002239,2025-11-10,ST017,C00191,SKU028,1,68.54,6.72,28.0,Ecom,CMP019
T0002240,2025-11-10,ST019,C00241,SKU048,1,61.82,0.0,28.0,Store,
T0002241,2025-11-10,ST002,C00174,SKU049,2,121.51,7.32,61.0,Ecom,
T0002242,2025-11-10,ST020,,SKU014,3,325.08,30.96,129.0,Store,
T0002243,2025-11-10,ST019,C00261,SKU031,1,78.38,0.0,35.5,Store,
T0002244,2025-11-10,ST017,C00245,SKU009,1,81.98,0.0,30.5,Store,CMP007
T0002245,2025-11-11,ST018,C00118,SKU009,1,64.42,0.0,30.5,Store,CMP003
T0002246,2025-11-11,ST016,C00068,SKU018,3,400.68,38.16,159.0,Store,
T0002247,2025-11-11,ST012,C00101,SKU037,2,278.76,0.0,101.0,Ecom,
T0002248,2025-11-11,ST005,C00026,SKU003,1,41.66,0.0,15.5,Store,CMP005
T0002249,2025-11-11,ST015,C00066,SKU032,1,83.9,0.0,38.0,Store,CMP023
T0002250,2025-11-11,ST005,,SKU033,1,108.86,0.0,40.5,Store,
T0002251,2025-11-12,ST001,C00030,SKU044,1,44.06,4.32,18.0,Store,CMP015
T0002252,2025-11-12,ST012,C00050,SKU026,1,63.48,0.0,23.0,Store,CMP003
T0002253,2025-11-12,ST006,,SKU039,1,117.22,0.0,55.5,Store,
T0002254,2025-11-12,ST020,C00082,SKU003,1,39.06,3.72,15.5,Store,CMP001
T0002255,2025-11-12,ST018,,SKU018,1,111.94,0.0,53.0,Ecom,CMP003
T0002256,2025-11-12,ST007,C00008,SKU008,1,61.82,0.0,28.0,Ecom,
T0002257,2025-11-13,ST014,C00021,SKU026,1,45.82,2.76,23.0,Store,
T0002258,2025-11-13,ST017,C00031,SKU026,1,61.82,0.0,23.0,Ecom,
T0002259,2025-11-13,ST010,,SKU042,3,77.69,4.68,39.0,Store,
T0002260,2025-11-13,ST020,C00116,SKU050,1,91.08,0.0,33.0,Store,CMP021
T0002261,2025-11-13,ST006,C00087,SKU030,1,65.74,3.96,33.0,Store,
T0002262,2025-11-13,ST010,C00211,SKU010,1,69.7,0.0,33.0,Store,
T0002263,2025-11-14,ST011,C00052,SKU018,1,104.3,12.72,53.0,Ecom,
T0002264,2025-11-14,ST018,C00051,SKU048,2,111.55,6.72,56.0,Ecom,CMP008
T0002265,2025-11-14,ST003,C00195,SKU043,1,34.22,0.0,15.5,Ecom,
T0002266,2025-11-14,ST005,C00145,SKU047,3,205.63,0.0,76.5,Store,
T0002267,2025-11-14,ST012,C00126,SKU035,1,125.58,0.0,45.5,Store,
T0002268,2025-11-14,ST008,,SKU005,2,103.32,9.84,41.0,Store,
T0002269,2025-11-15,ST009,C00200,SKU024,2,88.13,8.64,36.0,Store,
T0002270,2025-11-15,ST015,C00138,SKU026,2,101.57,0.0,46.0,Store,
T0002271,2025-11-15,ST008,C00242,SKU028,3,231.84,0.0,84.0,Ecom,
T0002272,2025-11-15,ST020,C00033,SKU050,1,91.08,0.0,33.0,Store,CMP006
T0002273,2025-11-15,ST012,C00005,SKU002,1,32.76,3.12,13.0,Store,
T0002274,2025-11-15,ST003,C00205,SKU022,1,28.7,0.0,13.0,Store,
T0002275,2025-11-15,ST013,C00229,SKU026,1,61.82,0.0,23.0,Store,CMP009
T0002276,2025-11-15,ST012,C00061,SKU050,1,87.12,3.96,33.0,Store,CMP010
T0002277,2025-11-15,ST009,C00101,SKU042,1,34.94,0.0,13.0,Ecom,
T0002278,2025-11-15,ST010,C00159,SKU050,1,69.7,0.0,33.0,Store,
T0002279,2025-11-16,ST015,,SKU015,2,200.93,0.0,91.0,Store,CMP021
T0002280,2025-11-16,ST004,C00183,SKU032,2,209.76,0.0,76.0,Store,
T0002281,2025-11-16,ST018,,SKU029,3,193.25,0.0,91.5,Store,
T0002282,2025-11-16,ST009,C00222,SKU048,2,137.09,13.44,56.0,Store,
T0002283,2025-11-16,ST016,,SKU004,1,49.68,0.0,18.0,Ecom,
T0002284,2025-11-16,ST001,C00175,SKU045,2,110.21,0.0,41.0,Store,CMP015
T0002285,2025-11-16,ST005,C00166,SKU037,1,135.74,0.0,50.5,Store,
T0002286,2025-11-16,ST002,C00183,SKU042,2,51.79,3.12,26.0,Store,
T0002287,2025-11-16,ST012,C00024,SKU021,1,28.98,0.0,10.5,Store,
T0002288,2025-11-16,ST005,C00164,SKU005,1,55.1,0.0,20.5,Store,CMP001
T0002289,2025-11-17,ST008,C00064,SKU037,2,278.76,0.0,101.0,Store,
T0002290,2025-11-17,ST003,C00018,SKU032,1,83.9,0.0,38.0,Store,
T0002291,2025-11-17,ST005,C00091,SKU034,2,231.17,0.0,86.0,Store,
T0002292,2025-11-17,ST016,C00192,SKU016,3,397.44,0.0,144.0,Ecom,
T0002293,2025-11-17,ST007,C00078,SKU016,1,100.22,5.76,48.0,Store,CMP020
T0002294,2025-11-17,ST017,C00001,SKU039,1,142.52,6.66,55.5,Ecom,
T0002295,2025-11-18,ST008,C00117,SKU023,1,42.78,0.0,15.5,Ecom,
T0002296,2025-11-18,ST016,,SKU026,1,60.72,2.76,23.0,Store,CMP006
T0002297,2025-11-18,ST016,C00082,SKU008,2,154.56,0.0,56.0,Store,
T0002298,2025-11-18,ST016,C00052,SKU008,1,70.56,6.72,28.0,Store,CMP018
T0002299,2025-11-18,ST006,,SKU046,2,91.63,5.52,46.0,Ecom,
T0002300,2025-11-18,ST018,C00245,SKU017,1,100.6,6.06,50.5,Store,
T0002301,2025-11-19,ST007,C00079,SKU014,1,94.94,0.0,43.0,Store,
T0002302,2025-11-19,ST004,C00130,SKU049,3,252.54,0.0,91.5,Store,
T0002303,2025-11-19,ST019,C00095,SKU010,1,72.86,0.0,33.0,Store,
T0002304,2025-11-19,ST020,C00026,SKU022,2,71.76,0.0,26.0,Store,
T0002305,2025-11-19,ST016,,SKU016,1,120.96,11.52,48.0,Store,CMP013
T0002306,2025-11-19,ST016,,SKU018,1,139.92,6.36,53.0,Store,
T0002307,2025-11-20,ST018,C00288,SKU020,1,16.9,0.0,8.0,Store,
T0002308,2025-11-20,ST013,C00030,SKU012,1,102.14,0.0,38.0,Store,
T0002309,2025-11-20,ST016,C00033,SKU043,1,42.78,0.0,15.5,Store,
T0002310,2025-11-20,ST011,C00090,SKU017,3,334.51,0.0,151.5,Store,
T0002311,2025-11-20,ST009,,SKU005,2,110.21,0.0,41.0,Store,
T0002312,2025-11-20,ST019,,SKU043,2,61.01,7.44,31.0,Store,
T0002313,2025-11-21,ST015,C00095,SKU036,1,105.98,0.0,48.0,Store,
T0002314,2025-11-21,ST006,C00008,SKU028,1,55.78,3.36,28.0,Store,CMP024
T0002315,2025-11-21,ST005,,SKU020,1,21.5,0.0,8.0,Store,
T0002316,2025-11-21,ST020,C00291,SKU026,1,60.72,2.76,23.0,Store,CMP017
T0002317,2025-11-21,ST003,C00248,SKU011,1,69.86,8.52,35.5,Store,
T0002318,2025-11-21,ST015,C00015,SKU042,1,28.7,0.0,13.0,Ecom,
T0002319,2025-11-22,ST018,C00279,SKU040,1,16.9,0.0,8.0,Ecom,
T0002320,2025-11-22,ST019,C00104,SKU045,1,45.26,0.0,20.5,Store,
T0002321,2025-11-22,ST010,,SKU013,1,75.82,9.72,40.5,Store,
T0002322,2025-11-22,ST004,,SKU010,1,91.08,0.0,33.0,Store,
T0002323,2025-11-22,ST012,C00140,SKU032,3,287.28,27.36,114.0,Ecom,
T0002324,2025-11-22,ST010,,SKU031,1,74.98,0.0,35.5,Store,
T0002325,2025-11-22,ST013,C00223,SKU020,1,21.5,0.0,8.0,Store,
T0002326,2025-11-22,ST010,C00104,SKU006,1,48.58,0.0,23.0,Ecom,
T0002327,2025-11-22,ST009,,SKU022,1,34.94,0.0,13.0,Store,
T0002328,2025-11-22,ST007,C00198,SKU003,3,91.51,11.16,46.5,Store,
T0002329,2025-11-23,ST015,,SKU029,2,120.05,14.64,61.0,Store,
T0002330,2025-11-23,ST013,C00026,SKU015,1,111.38,10.92,45.5,Store,
T0002331,2025-11-23,ST012,,SKU023,1,40.92,1.86,15.5,Store,
T0002332,2025-11-23,ST010,C00161,SKU016,1,89.86,11.52,48.0,Store,
T0002333,2025-11-23,ST019,C00202,SKU049,1,67.34,0.0,30.5,Store,
T0002334,2025-11-23,ST010,C00150,SKU022,2,54.91,0.0,26.0,Ecom,
T0002335,2025-11-23,ST010,C00292,SKU040,3,44.93,5.76,24.0,Store,CMP020
T0002336,2025-11-23,ST009,C00146,SKU018,1,142.46,0.0,53.0,Store,
T0002337,2025-11-23,ST017,C00288,SKU049,1,81.98,0.0,30.5,Store,CMP011
T0002338,2025-11-23,ST005,C00112,SKU039,3,407.59,39.96,166.5,Ecom,
T0002339,2025-11-24,ST019,,SKU018,1,117.02,0.0,53.0,Ecom,
T0002340,2025-11-24,ST015,,SKU009,1,63.68,3.66,30.5,Store,
T0002341,2025-11-24,ST010,C00147,SKU034,1,85.66,5.16,43.0,Store,
T0002342,2025-11-24,ST019,C00065,SKU009,1,67.34,0.0,30.5,Store,CMP009
T0002343,2025-11-24,ST010,C00076,SKU025,2,86.59,0.0,41.0,Ecom,
T0002344,2025-11-24,ST005,C00055,SKU048,1,75.26,0.0,28.0,Store,CMP015
T0002345,2025-11-25,ST013,C00201,SKU023,1,37.94,3.72,15.5,Store,
T0002346,2025-11-25,ST016,C00221,SKU001,3,86.94,0.0,31.5,Store,
T0002347,2025-11-25,ST003,C00283,SKU017,1,111.5,0.0,50.5,Store,
T0002348,2025-11-25,ST008,,SKU006,3,173.88,16.56,69.0,Ecom,
T0002349,2025-11-25,ST010,C00209,SKU012,1,80.26,0.0,38.0,Store,CMP008
T0002350,2025-11-25,ST015,C00209,SKU019,1,122.54,0.0,55.5,Store,CMP008
T0002351,2025-11-26,ST019,C00203,SKU027,2,100.37,12.24,51.0,Store,
T0002352,2025-11-26,ST011,C00073,SKU046,1,50.78,0.0,23.0,Store,
T0002353,2025-11-26,ST002,C00046,SKU010,1,65.74,3.96,33.0,Store,
T0002354,2025-11-26,ST015,C00020,SKU017,1,111.5,0.0,50.5,Store,CMP008
T0002355,2025-11-26,ST012,C00287,SKU004,1,49.68,0.0,18.0,Store,
T0002356,2025-11-26,ST015,C00082,SKU049,1,67.34,0.0,30.5,Store,
T0002357,2025-11-27,ST008,C00069,SKU001,1,26.46,2.52,10.5,Store,
T0002358,2025-11-27,ST001,,SKU015,1,116.84,5.46,45.5,Store,
T0002359,2025-11-27,ST004,C00234,SKU043,1,42.78,0.0,15.5,Store,
T0002360,2025-11-27,ST016,C00162,SKU040,1,22.08,0.0,8.0,Store,CMP021
T0002361,2025-11-27,ST002,C00089,SKU006,2,86.11,11.04,46.0,Store,
T0002362,2025-11-27,ST016,C00111,SKU011,1,97.98,0.0,35.5,Store,CMP018
T0002363,2025-11-28,ST003,C00009,SKU038,1,117.02,0.0,53.0,Store,
T0002364,2025-11-28,ST005,,SKU019,1,142.52,6.66,55.5,Ecom,
T0002365,2025-11-28,ST009,C00237,SKU043,2,83.33,0.0,31.0,Store,
T0002366,2025-11-28,ST016,C00212,SKU021,1,26.46,2.52,10.5,Store,
T0002367,2025-11-28,ST009,C00278,SKU004,1,46.22,2.16,18.0,Store,CMP022
T0002368,2025-11-28,ST005,C00033,SKU022,1,34.94,0.0,13.0,Ecom,
T0002369,2025-11-29,ST019,C00202,SKU045,2,90.53,0.0,41.0,Ecom,
T0002370,2025-11-29,ST005,C00097,SKU016,1,129.02,0.0,48.0,Store,
T0002371,2025-11-29,ST003,C00062,SKU006,1,45.26,5.52,23.0,Store,CMP023
T0002372,2025-11-29,ST018,C00026,SKU027,1,53.86,0.0,25.5,Store,
T0002373,2025-11-29,ST016,C00116,SKU019,1,153.18,0.0,55.5,Store,CMP020
T0002374,2025-11-29,ST012,C00057,SKU012,1,104.88,0.0,38.0,Ecom,CMP016
T0002375,2025-11-29,ST009,C00233,SKU016,1,129.02,0.0,48.0,Store,
T0002376,2025-11-29,ST005,C00193,SKU008,1,75.26,0.0,28.0,Store,
T0002377,2025-11-29,ST007,C00001,SKU013,1,89.42,0.0,40.5,Store,CMP010
T0002378,2025-11-29,ST015,C00266,SKU002,1,25.58,3.12,13.0,Store,
T0002379,2025-11-30,ST009,,SKU030,1,88.7,0.0,33.0,Store,
T0002380,2025-11-30,ST017,C00161,SKU044,1,46.22,2.16,18.0,Store,
T0002381,2025-11-30,ST006,C00108,SKU026,1,43.06,5.52,23.0,Store,
T0002382,2025-11-30,ST009,C00255,SKU012,1,102.14,0.0,38.0,Store,CMP012
T0002383,2025-11-30,ST001,,SKU027,1,62.42,6.12,25.5,Store,CMP020
T0002384,2025-11-30,ST012,C00081,SKU037,1,139.38,0.0,50.5,Ecom,CMP011
T0002385,2025-11-30,ST014,,SKU014,1,90.82,0.0,43.0,Store,
T0002386,2025-11-30,ST013,C00238,SKU015,1,122.3,0.0,45.5,Store,
T0002387,2025-11-30,ST020,C00093,SKU047,1,67.32,3.06,25.5,Store,CMP022
T0002388,2025-11-30,ST017,C00283,SKU002,1,34.94,0.0,13.0,Store,CMP004
T0002389,2025-12-01,ST018,C00023,SKU049,1,57.1,7.32,30.5,Store,
T0002390,2025-12-01,ST006,C00043,SKU005,1,43.3,0.0,20.5,Ecom,CMP006
T0002391,2025-12-01,ST012,C00058,SKU048,2,141.12,13.44,56.0,Store,CMP014
T0002392,2025-12-01,ST018,C00153,SKU032,2,160.51,0.0,76.0,Store,
T0002393,2025-12-01,ST011,C00030,SKU017,1,111.5,0.0,50.5,Ecom,
T0002394,2025-12-01,ST001,C00091,SKU003,1,37.94,3.72,15.5,Store,
T0002395,2025-12-02,ST017,C00161,SKU031,1,91.16,4.26,35.5,Store,
T0002396,2025-12-02,ST013,C00061,SKU048,1,75.26,0.0,28.0,Store,CMP022
T0002397,2025-12-02,ST020,C00224,SKU010,2,182.16,0.0,66.0,Store,CMP006
T0002398,2025-12-02,ST003,C00130,SKU003,1,34.22,0.0,15.5,Store,
T0002399,2025-12-02,ST017,C00058,SKU037,1,123.62,12.12,50.5,Ecom,
T0002400,2025-12-02,ST014,C00143,SKU038,1,99.22,12.72,53.0,Store,CMP006
T0002401,2025-12-03,ST007,C00011,SKU008,1,58.46,3.36,28.0,Store,
T0002402,2025-12-03,ST006,,SKU046,1,48.58,0.0,23.0,Store,
T0002403,2025-12-03,ST007,C00050,SKU035,1,100.46,0.0,45.5,Store,
T0002404,2025-12-03,ST008,C00282,SKU034,2,237.36,0.0,86.0,Store,
T0002405,2025-12-03,ST014,C00290,SKU040,2,33.79,0.0,16.0,Store,CMP013
T0002406,2025-12-03,ST014,C00224,SKU011,3,224.93,0.0,106.5,Ecom,CMP018
T0002407,2025-12-04,ST007,C00198,SKU033,1,89.42,0.0,40.5,Store,CMP016
T0002408,2025-12-04,ST003,C00059,SKU033,2,159.41,19.44,81.0,Ecom,
T0002409,2025-12-04,ST013,C00054,SKU012,1,93.02,9.12,38.0,Ecom,
T0002410,2025-12-04,ST001,C00259,SKU005,2,110.21,0.0,41.0,Store,
T0002411,2025-12-04,ST005,C00261,SKU007,2,137.09,0.0,51.0,Store,
T0002412,2025-12-04,ST020,C00271,SKU047,1,70.38,0.0,25.5,Ecom,
T0002413,2025-12-05,ST016,,SKU025,1,56.58,0.0,20.5,Store,
T0002414,2025-12-05,ST018,,SKU034,1,90.82,0.0,43.0,Store,CMP003
T0002415,2025-12-05,ST015,C00210,SKU039,1,109.22,13.32,55.5,Store,
T0002416,2025-12-05,ST019,C00274,SKU027,1,50.18,6.12,25.5,Store,
T0002417,2025-12-05,ST016,C00009,SKU012,3,314.64,0.0,114.0,Store,
T0002418,2025-12-05,ST013,C00088,SKU035,1,122.3,0.0,45.5,Store,
T0002419,2025-12-06,ST011,C00260,SKU029,1,67.34,0.0,30.5,Store,
T0002420,2025-12-06,ST009,C00005,SKU043,2,83.33,0.0,31.0,Store,
T0002421,2025-12-06,ST020,C00244,SKU002,1,32.76,3.12,13.0,Store,
T0002422,2025-12-06,ST010,C00294,SKU005,1,40.84,2.46,20.5,Store,CMP001
T0002423,2025-12-06,ST020,C00255,SKU030,1,91.08,0.0,33.0,Ecom,
T0002424,2025-12-06,ST010,C00261,SKU026,1,43.06,5.52,23.0,Ecom,
T0002425,2025-12-06,ST004,C00148,SKU027,2,128.52,12.24,51.0,Store,
T0002426,2025-12-06,ST013,C00274,SKU047,1,65.48,3.06,25.5,Store,
T0002427,2025-12-06,ST001,C00006,SKU017,2,271.49,0.0,101.0,Store,
T0002428,2025-12-06,ST013,C00088,SKU001,1,28.22,0.0,10.5,Ecom,CMP005
T0002429,2025-12-07,ST002,C00284,SKU026,1,48.58,0.0,23.0,Store,CMP018
T0002430,2025-12-07,ST018,C00054,SKU017,2,213.31,0.0,101.0,Store,
T0002431,2025-12-07,ST018,C00022,SKU013,1,85.54,0.0,40.5,Store,
T0002432,2025-12-07,ST008,C00243,SKU040,1,22.08,0.0,8.0,Store,
T0002433,2025-12-07,ST008,C00229,SKU001,2,57.96,0.0,21.0,Store,CMP007
T0002434,2025-12-07,ST012,C00207,SKU047,1,64.26,6.12,25.5,Store,
T0002435,2025-12-07,ST012,C00286,SKU025,1,51.66,4.92,20.5,Ecom,CMP015
T0002436,2025-12-07,ST010,C00027,SKU028,1,55.78,3.36,28.0,Ecom,
T0002437,2025-12-07,ST004,C00213,SKU034,2,237.36,0.0,86.0,Ecom,CMP021
T0002438,2025-12-07,ST014,C00063,SKU024,1,38.02,0.0,18.0,Store,
T0002439,2025-12-08,ST009,C00023,SKU009,1,81.98,0.0,30.5,Ecom,
T0002440,2025-12-08,ST018,C00192,SKU026,1,48.58,0.0,23.0,Ecom,
T0002441,2025-12-08,ST005,C00177,SKU008,1,71.9,3.36,28.0,Store,
T0002442,2025-12-08,ST014,C00093,SKU050,1,69.7,0.0,33.0,Store,
T0002443,2025-12-08,ST010,C00133,SKU029,1,60.76,3.66,30.5,Store,
T0002444,2025-12-08,ST010,C00191,SKU044,1,33.7,4.32,18.0,Store,
T0002445,2025-12-09,ST008,C00004,SKU035,1,125.58,0.0,45.5,Store,
T0002446,2025-12-09,ST012,,SKU014,2,216.72,20.64,86.0,Store,CMP024
T0002447,2025-12-09,ST005,C00047,SKU043,3,124.99,0.0,46.5,Ecom,
T0002448,2025-12-09,ST008,C00238,SKU050,1,87.12,3.96,33.0,Store,
T0002449,2025-12-09,ST018,C00178,SKU047,1,53.86,0.0,25.5,Store,
T0002450,2025-12-09,ST019,C00178,SKU043,1,34.22,0.0,15.5,Ecom,CMP004
T0002451,2025-12-10,ST011,C00044,SKU032,1,83.9,0.0,38.0,Store,
T0002452,2025-12-10,ST002,C00048,SKU024,1,35.86,2.16,18.0,Store,
T0002453,2025-12-10,ST012,C00073,SKU041,1,26.46,2.52,10.5,Ecom,
T0002454,2025-12-10,ST010,C00237,SKU008,1,52.42,6.72,28.0,Ecom,
T0002455,2025-12-10,ST019,C00149,SKU030,2,129.89,15.84,66.0,Store,CMP011
T0002456,2025-12-10,ST017,,SKU035,1,111.38,10.92,45.5,Ecom,CMP003
T0002457,2025-12-11,ST003,C00267,SKU045,2,90.53,0.0,41.0,Store,
T0002458,2025-12-11,ST016,C00090,SKU033,2,204.12,19.44,81.0,Store,CMP006
T0002459,2025-12-11,ST016,,SKU013,2,213.84,9.72,81.0,Store,CMP022
T0002460,2025-12-11,ST006,C00157,SKU008,1,59.14,0.0,28.0,Ecom,
T0002461,2025-12-11,ST016,,SKU033,1,111.78,0.0,40.5,Store,
T0002462,2025-12-11,ST007,C00196,SKU019,1,115.88,6.66,55.5,Store,
T0002463,2025-12-12,ST006,C00034,SKU038,3,335.81,0.0,159.0,Store,CMP013
T0002464,2025-12-12,ST020,C00193,SKU037,1,133.32,6.06,50.5,Store,CMP011
T0002465,2025-12-12,ST019,C00015,SKU037,1,111.5,0.0,50.5,Store,CMP020
T0002466,2025-12-12,ST016,C00273,SKU015,2,251.16,0.0,91.0,Store,CMP023
T0002467,2025-12-12,ST020,C00149,SKU027,2,140.76,0.0,51.0,Store,
T0002468,2025-12-12,ST017,C00235,SKU050,1,84.74,3.96,33.0,Ecom,CMP012
T0002469,2025-12-13,ST016,C00293,SKU022,1,32.76,3.12,13.0,Ecom,CMP017
T0002470,2025-12-13,ST019,C00037,SKU004,1,35.42,4.32,18.0,Store,
T0002471,2025-12-13,ST003,C00277,SKU009,1,60.02,7.32,30.5,Store,
T0002472,2025-12-13,ST003,,SKU030,1,64.94,7.92,33.0,Ecom,
T0002473,2025-12-13,ST009,C00137,SKU022,2,69.89,0.0,26.0,Ecom,
T0002474,2025-12-13,ST006,C00268,SKU034,1,90.82,0.0,43.0,Store,
T0002475,2025-12-13,ST007,C00223,SKU034,2,189.89,0.0,86.0,Store,
T0002476,2025-12-13,ST020,C00041,SKU032,1,104.88,0.0,38.0,Ecom,
T0002477,2025-12-13,ST001,C00294,SKU048,1,75.26,0.0,28.0,Store,
T0002478,2025-12-13,ST019,C00076,SKU004,1,37.58,2.16,18.0,Store,
T0002479,2025-12-14,ST008,,SKU024,2,99.36,0.0,36.0,Store,
T0002480,2025-12-14,ST001,C00007,SKU049,2,163.97,0.0,61.0,Store,CMP022
T0002481,2025-12-14,ST004,C00300,SKU008,1,77.28,0.0,28.0,Store,
T0002482,2025-12-14,ST019,C00162,SKU031,1,78.38,0.0,35.5,Store,
T0002483,2025-12-14,ST002,C00274,SKU045,2,76.75,9.84,41.0,Store,
